record_id,date,state,city,monitoring_station,pm2_5_ugm3,pm10_ugm3,no2_ugm3,so2_ugm3,co_mgm3,o3_ugm3,nh3_ugm3,aqi,aqi_category,dominant_pollutant,health_advisory,temperature_c,humidity_pct,wind_speed_kmph,monitoring_agency
87686,2023-10-05,Punjab,Ludhiana,Ludhiana Civil Hospital,93.1,155.8,33.3,12.3,4.04,46.0,19.0,210,Poor,PM2.5,Breathing discomfort on prolonged exposure,21.6,62.4,0.3,CPCB
87687,2023-10-05,Punjab,Ludhiana,Ludhiana Civil Hospital,79.9,162.6,28.5,13.6,1.1,45.2,15.7,166,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",29.5,67.1,12.0,CPCB
87688,2023-10-05,Rajasthan,Kota,Kota Vigyan Nagar,78.9,151.9,29.0,5.5,3.72,110.7,24.8,163,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",22.9,69.3,12.4,State Pollution Control Board
87689,2023-10-05,Uttar Pradesh,Agra,Sanjay Palace,33.8,65.8,41.1,24.5,0.49,41.9,47.5,56,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,39.3,84.5,14.3,CPCB
87690,2023-10-05,Uttar Pradesh,Kanpur,Nehru Nagar,231.6,426.5,13.3,12.9,1.56,56.8,74.3,386,Very Poor,PM2.5,Respiratory illness on prolonged exposure,35.8,47.2,7.1,CPCB
87691,2023-10-05,Uttar Pradesh,Lucknow,Lalbagh,112.6,210.4,80.0,44.9,3.58,19.4,13.6,275,Poor,PM2.5,Breathing discomfort on prolonged exposure,18.2,70.0,7.0,State Pollution Control Board
87692,2023-10-05,Uttar Pradesh,Lucknow,Lalbagh,85.6,141.4,49.6,4.7,1.82,128.8,24.6,189,Moderate,PM10,"Breathing discomfort to people with lung/heart disease, children, older adults",33.7,41.2,12.9,SAFAR
87693,2023-10-05,Uttar Pradesh,Noida,Noida Sector 62,60.9,102.7,49.0,10.1,1.78,63.8,140.3,103,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",25.3,52.7,7.0,CPCB
87694,2023-10-05,Uttar Pradesh,Varanasi,Ardhali Bazar,110.3,214.1,45.2,8.1,1.35,66.8,27.6,268,Poor,PM2.5,Breathing discomfort on prolonged exposure,30.6,42.6,7.3,State Pollution Control Board
87695,2023-10-05,West Bengal,Howrah,Howrah Ghusuri,43.7,88.0,30.5,7.9,0.65,128.7,7.8,73,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,34.9,55.5,4.5,State Pollution Control Board
87696,2023-10-06,Andhra Pradesh,Vijayawada,Vijayawada PWD Grounds,117.9,187.8,44.0,13.9,1.76,18.7,35.2,293,Poor,PM2.5,Breathing discomfort on prolonged exposure,33.2,63.6,3.8,CPCB
87697,2023-10-06,Chandigarh,Chandigarh,Sector 22,23.5,42.0,40.9,5.3,1.71,18.5,11.2,45,Good,NO2,Minimal impact,31.9,58.2,12.0,CPCB
87698,2023-10-06,Delhi,Delhi,Anand Vihar,68.5,136.8,51.2,43.9,2.62,57.7,66.9,128,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",28.3,48.6,0.8,SAFAR
87699,2023-10-06,Delhi,Delhi,Anand Vihar,120.5,198.4,64.0,29.9,1.68,65.7,23.3,300,Poor,PM2.5,Breathing discomfort on prolonged exposure,36.9,50.7,10.9,SAFAR
87700,2023-10-06,Delhi,Delhi,Punjabi Bagh,172.5,341.8,25.1,9.2,1.84,79.5,71.4,340,Very Poor,PM2.5,Respiratory illness on prolonged exposure,21.5,82.7,12.1,State Pollution Control Board
87701,2023-10-06,Gujarat,Vadodara,Vadodara GIDC,122.8,193.1,40.8,23.8,2.4,147.2,16.7,302,Very Poor,PM2.5,Respiratory illness on prolonged exposure,24.6,41.1,10.5,State Pollution Control Board
87702,2023-10-06,Jharkhand,Jamshedpur,Jamshedpur Sakchi,43.9,93.4,20.4,17.3,0.67,28.5,42.7,73,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,26.6,41.1,6.5,State Pollution Control Board
87703,2023-10-06,Jharkhand,Jamshedpur,Jamshedpur Sakchi,59.3,93.4,33.1,33.6,1.03,63.0,15.7,101,Moderate,PM10,"Breathing discomfort to people with lung/heart disease, children, older adults",26.4,63.9,5.7,CPCB
87704,2023-10-06,Jharkhand,Ranchi,Ranchi Circular Road,255.5,386.1,103.5,33.7,1.28,100.1,24.5,411,Severe,PM10,"Affects healthy people, serious impact on those with existing diseases",15.9,38.7,12.1,State Pollution Control Board
87705,2023-10-06,Kerala,Thiruvananthapuram,TVM Kariavattom,10.7,22.4,18.4,1.0,1.58,94.3,8.3,20,Good,NO2,Minimal impact,24.7,57.5,1.9,SAFAR
87706,2023-10-06,Maharashtra,Mumbai,Bandra Kurla Complex,60.9,129.1,44.2,24.6,0.63,101.5,34.1,103,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",30.0,63.5,2.7,CPCB
87707,2023-10-06,Maharashtra,Mumbai,Colaba,23.0,42.0,28.9,33.9,1.78,70.3,63.7,38,Good,PM2.5,Minimal impact,25.9,60.9,10.2,SAFAR
87708,2023-10-06,Maharashtra,Nagpur,Nagpur Civil Lines,36.0,65.8,33.4,20.3,2.65,86.2,11.1,60,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,35.4,50.0,9.6,State Pollution Control Board
87709,2023-10-06,Maharashtra,Nagpur,Nagpur Civil Lines,37.1,65.0,41.9,25.9,0.73,40.8,25.1,62,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,29.2,55.1,3.2,CPCB
87710,2023-10-06,Maharashtra,Nashik,Nashik Gangapur Road,88.1,143.4,19.7,10.1,2.05,22.8,25.0,194,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",27.9,70.8,7.5,SAFAR
87711,2023-10-06,Maharashtra,Pune,Pune Bhosari,156.9,329.4,27.8,5.5,0.63,73.3,15.0,328,Very Poor,PM2.5,Respiratory illness on prolonged exposure,28.3,20.8,7.7,CPCB
87712,2023-10-06,Maharashtra,Pune,Pune Bhosari,50.1,107.8,26.3,22.6,0.36,99.1,12.7,84,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,29.5,37.5,9.1,CPCB
87713,2023-10-06,Maharashtra,Pune,Pune Bhosari,111.0,204.4,13.8,3.5,1.27,35.9,40.7,270,Poor,PM2.5,Breathing discomfort on prolonged exposure,26.8,72.9,22.8,CPCB
87714,2023-10-06,Odisha,Bhubaneswar,Bhubaneswar Capital Hospital,77.4,151.1,52.6,17.9,1.5,50.9,21.6,164,Moderate,PM10,"Breathing discomfort to people with lung/heart disease, children, older adults",28.7,59.5,5.2,State Pollution Control Board
87715,2023-10-06,Punjab,Amritsar,Amritsar Golden Gate,124.1,223.3,56.2,21.8,2.23,58.4,41.7,303,Very Poor,PM2.5,Respiratory illness on prolonged exposure,31.2,82.3,2.4,CPCB
87716,2023-10-06,Punjab,Jalandhar,Jalandhar Sports Colony,44.0,85.5,25.7,27.2,2.21,72.0,44.9,73,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,30.6,52.5,1.7,CPCB
87717,2023-10-06,Punjab,Jalandhar,Jalandhar Sports Colony,36.0,55.6,27.1,9.3,1.42,18.8,46.2,61,Satisfactory,PM10,Minor breathing discomfort to sensitive people,31.8,50.1,2.9,CPCB
87718,2023-10-06,Rajasthan,Jaipur,Adarsh Nagar,49.6,78.0,42.9,11.7,2.58,93.6,17.7,83,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,29.1,57.9,6.6,State Pollution Control Board
87719,2023-10-06,Telangana,Hyderabad,Sanathnagar,70.6,132.4,42.2,5.5,0.2,57.1,5.3,141,Moderate,PM10,"Breathing discomfort to people with lung/heart disease, children, older adults",29.2,56.7,16.0,CPCB
87720,2023-10-06,Uttar Pradesh,Lucknow,Lalbagh,52.9,101.8,43.6,11.6,0.2,94.7,9.4,88,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,29.6,43.8,7.3,CPCB
87721,2023-10-06,Uttar Pradesh,Meerut,Meerut Jaibheem Nagar,126.6,193.5,48.1,15.8,4.65,95.4,69.3,313,Very Poor,PM10,Respiratory illness on prolonged exposure,34.3,85.8,1.7,State Pollution Control Board
87722,2023-10-06,Uttar Pradesh,Noida,Noida Sector 62,79.7,167.1,18.6,7.7,1.02,93.8,87.0,166,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",27.1,67.0,2.9,CPCB
87723,2023-10-06,Uttarakhand,Dehradun,Dehradun ISBT,61.0,97.2,7.6,9.8,0.2,34.9,47.0,103,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",29.9,30.2,10.9,CPCB
87724,2023-10-07,Assam,Guwahati,Guwahati Railway Colony,64.3,112.0,11.2,28.3,0.87,38.7,17.9,114,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",29.5,43.9,9.5,CPCB
87725,2023-10-07,Bihar,Muzaffarpur,Muzaffarpur Collectorate,84.7,179.4,58.1,36.6,1.58,19.9,83.7,186,Moderate,PM10,"Breathing discomfort to people with lung/heart disease, children, older adults",27.8,47.1,32.6,CPCB
87726,2023-10-07,Bihar,Patna,Rajbansi Nagar,32.7,68.7,59.6,10.3,6.19,59.2,81.1,63,Satisfactory,NO2,Minor breathing discomfort to sensitive people,27.7,55.3,4.4,State Pollution Control Board
87727,2023-10-07,Chandigarh,Chandigarh,Sector 22,74.4,154.6,30.4,8.0,3.04,131.2,40.3,148,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",28.8,74.7,12.2,CPCB
87728,2023-10-07,Delhi,Delhi,Punjabi Bagh,202.3,325.6,84.2,23.4,2.19,133.9,202.7,363,Very Poor,PM2.5,Respiratory illness on prolonged exposure,30.8,62.7,12.3,CPCB
87729,2023-10-07,Delhi,Delhi,Anand Vihar,128.1,229.4,87.7,12.7,2.68,59.9,37.8,306,Very Poor,PM2.5,Respiratory illness on prolonged exposure,25.3,53.2,2.9,SAFAR
87730,2023-10-07,Delhi,Delhi,ITO,125.6,212.9,14.8,25.2,1.24,41.2,23.6,304,Very Poor,PM2.5,Respiratory illness on prolonged exposure,32.5,64.1,4.6,CPCB
87731,2023-10-07,Haryana,Gurugram,Gurugram Sector 51,106.9,169.7,75.3,14.9,2.69,65.2,78.2,256,Poor,PM2.5,Breathing discomfort on prolonged exposure,25.7,52.2,5.4,CPCB
87732,2023-10-07,Jharkhand,Jamshedpur,Jamshedpur Sakchi,88.3,173.7,53.0,21.9,1.93,109.8,33.1,194,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",30.3,61.6,10.5,State Pollution Control Board
87733,2023-10-07,Karnataka,Bengaluru,Silk Board,162.4,274.5,24.5,8.2,0.78,222.8,97.9,337,Very Poor,PM10,Respiratory illness on prolonged exposure,30.7,30.0,6.4,State Pollution Control Board
87734,2023-10-07,Karnataka,Bengaluru,BTM Layout,61.2,97.1,31.8,6.1,1.0,39.5,3.4,104,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",25.2,34.6,3.1,CPCB
87735,2023-10-07,Karnataka,Bengaluru,BTM Layout,92.2,160.2,30.4,6.9,0.77,61.1,25.9,215,Poor,PM10,Breathing discomfort on prolonged exposure,28.2,59.9,27.0,CPCB
87736,2023-10-07,Karnataka,Bengaluru,BTM Layout,22.0,46.7,23.0,11.9,3.8,83.9,1.0,37,Good,PM2.5,Minimal impact,37.1,51.0,4.9,SAFAR
87737,2023-10-07,Kerala,Kochi,Kochi Vyttila,59.7,106.6,25.8,12.0,1.22,145.6,29.9,100,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,34.0,55.8,17.9,State Pollution Control Board
87738,2023-10-07,Kerala,Thiruvananthapuram,TVM Kariavattom,44.6,80.4,14.8,5.9,0.28,52.7,19.0,74,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,22.9,64.2,6.6,CPCB
87739,2023-10-07,Maharashtra,Mumbai,Colaba,101.2,164.4,40.9,26.4,1.2,44.6,48.8,237,Poor,PM2.5,Breathing discomfort on prolonged exposure,29.2,59.1,4.7,CPCB
87740,2023-10-07,Maharashtra,Pune,Pune Bhosari,84.3,156.1,34.7,9.6,0.55,45.3,54.2,187,Moderate,PM10,"Breathing discomfort to people with lung/heart disease, children, older adults",22.2,28.8,5.5,CPCB
87741,2023-10-07,Maharashtra,Pune,Pune Bhosari,126.7,254.8,14.4,3.6,1.3,45.1,66.6,305,Very Poor,PM2.5,Respiratory illness on prolonged exposure,24.3,44.1,9.7,CPCB
87742,2023-10-07,Odisha,Bhubaneswar,Bhubaneswar Capital Hospital,128.6,201.0,31.8,17.3,0.42,90.5,67.2,307,Very Poor,PM2.5,Respiratory illness on prolonged exposure,27.8,74.8,13.0,SAFAR
87743,2023-10-07,Punjab,Jalandhar,Jalandhar Sports Colony,61.1,101.6,30.8,17.0,0.96,87.2,26.2,104,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",23.3,37.9,5.3,SAFAR
87744,2023-10-07,Rajasthan,Jodhpur,Jodhpur Collectorate,98.4,170.8,53.8,16.2,1.79,46.8,11.5,238,Poor,PM10,Breathing discomfort on prolonged exposure,25.1,67.6,9.9,State Pollution Control Board
87745,2023-10-07,Rajasthan,Kota,Kota Vigyan Nagar,32.2,51.3,61.5,1.0,2.4,47.0,19.1,79,Satisfactory,NO2,Minor breathing discomfort to sensitive people,28.8,76.2,5.0,State Pollution Control Board
87746,2023-10-07,Tamil Nadu,Chennai,Alandur Bus Depot,105.5,188.8,48.0,15.7,2.31,78.0,19.2,260,Poor,PM10,Breathing discomfort on prolonged exposure,26.8,61.0,4.9,CPCB
87747,2023-10-07,Tamil Nadu,Madurai,Madurai Anna Bus Stand,49.5,98.1,7.3,8.5,2.12,43.2,23.6,82,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,25.9,72.2,3.9,SAFAR
87748,2023-10-07,Uttar Pradesh,Ghaziabad,Sanjay Nagar,208.4,401.9,110.9,18.5,1.36,94.5,7.5,376,Very Poor,PM10,Respiratory illness on prolonged exposure,33.6,34.9,3.1,State Pollution Control Board
87749,2023-10-07,Uttar Pradesh,Noida,Noida Sector 62,346.3,662.6,28.4,21.1,0.91,39.2,66.5,456,Severe,PM10,"Affects healthy people, serious impact on those with existing diseases",28.5,76.2,4.6,State Pollution Control Board
87750,2023-10-07,Uttar Pradesh,Noida,Noida Sector 62,48.9,74.7,56.7,19.9,2.46,27.3,8.5,82,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,27.9,48.0,11.2,CPCB
87751,2023-10-07,West Bengal,Howrah,Howrah Ghusuri,112.3,190.6,79.6,27.1,1.38,146.8,25.5,274,Poor,PM2.5,Breathing discomfort on prolonged exposure,28.1,81.9,2.4,SAFAR
87752,2023-10-07,West Bengal,Howrah,Howrah Ghusuri,97.3,206.8,86.9,10.5,0.8,34.2,77.1,224,Poor,PM2.5,Breathing discomfort on prolonged exposure,31.2,31.6,5.5,State Pollution Control Board
87753,2023-10-07,West Bengal,Kolkata,Rabindra Bharati University,124.6,273.1,55.9,11.5,2.5,18.5,33.2,319,Very Poor,PM10,Respiratory illness on prolonged exposure,30.0,60.5,3.7,CPCB
87754,2023-10-08,Andhra Pradesh,Visakhapatnam,GVM Corporation,49.4,106.4,15.6,9.6,4.02,182.4,67.6,82,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,20.6,50.1,3.9,SAFAR
87755,2023-10-08,Bihar,Gaya,Gaya Collectorate,202.4,441.6,9.5,23.1,0.37,34.5,20.9,363,Very Poor,PM2.5,Respiratory illness on prolonged exposure,27.7,67.3,14.3,State Pollution Control Board
87756,2023-10-08,Bihar,Muzaffarpur,Muzaffarpur Collectorate,185.7,373.3,61.2,4.5,0.3,154.9,7.1,357,Very Poor,PM10,Respiratory illness on prolonged exposure,28.4,85.9,4.5,State Pollution Control Board
87757,2023-10-08,Chandigarh,Chandigarh,Sector 22,41.2,82.4,20.5,11.7,3.68,30.3,16.5,69,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,28.0,51.7,4.3,SAFAR
87758,2023-10-08,Delhi,Delhi,Punjabi Bagh,74.0,150.6,12.9,5.9,2.16,141.2,17.3,147,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",32.9,54.4,15.9,CPCB
87759,2023-10-08,Delhi,Delhi,Punjabi Bagh,299.5,556.5,22.5,28.2,2.22,81.8,12.2,429,Severe,PM10,"Affects healthy people, serious impact on those with existing diseases",27.9,55.5,4.2,State Pollution Control Board
87760,2023-10-08,Goa,Panaji,Panaji Bus Stand,35.6,58.8,42.7,6.4,0.46,128.5,13.5,61,Satisfactory,PM10,Minor breathing discomfort to sensitive people,32.4,62.6,12.9,State Pollution Control Board
87761,2023-10-08,Gujarat,Surat,Surat Ichchhanath,101.4,182.6,54.8,19.2,1.28,40.7,18.8,240,Poor,PM10,Breathing discomfort on prolonged exposure,24.4,57.7,13.4,State Pollution Control Board
87762,2023-10-08,Himachal Pradesh,Shimla,Shimla US Club,40.5,84.2,3.2,13.7,0.7,95.0,21.9,68,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,23.3,49.2,4.7,CPCB
87763,2023-10-08,Jharkhand,Jamshedpur,Jamshedpur Sakchi,116.2,200.5,53.5,11.6,1.22,28.6,14.7,287,Poor,PM2.5,Breathing discomfort on prolonged exposure,30.5,86.4,11.8,CPCB
87764,2023-10-08,Kerala,Thiruvananthapuram,TVM Kariavattom,57.0,115.5,11.3,11.1,1.89,136.8,14.4,97,Satisfactory,PM10,Minor breathing discomfort to sensitive people,41.4,37.5,5.4,CPCB
87765,2023-10-08,Kerala,Thiruvananthapuram,TVM Kariavattom,19.3,38.6,52.5,7.3,1.98,68.4,18.6,64,Satisfactory,NO2,Minor breathing discomfort to sensitive people,26.0,62.8,8.8,CPCB
87766,2023-10-08,Madhya Pradesh,Bhopal,TT Nagar,202.2,428.3,22.0,2.1,1.35,68.3,37.4,363,Very Poor,PM2.5,Respiratory illness on prolonged exposure,26.7,60.0,14.1,State Pollution Control Board
87767,2023-10-08,Madhya Pradesh,Indore,Chhoti Gwaltoli,90.5,197.1,25.1,13.3,1.09,155.4,9.0,202,Poor,PM2.5,Breathing discomfort on prolonged exposure,31.1,78.5,10.7,State Pollution Control Board
87768,2023-10-08,Madhya Pradesh,Indore,Chhoti Gwaltoli,96.3,162.6,21.1,7.3,0.81,19.3,23.4,230,Poor,PM10,Breathing discomfort on prolonged exposure,34.4,70.2,9.1,CPCB
87769,2023-10-08,Punjab,Amritsar,Amritsar Golden Gate,83.8,164.2,48.1,11.8,0.78,26.0,29.5,179,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",30.0,51.2,7.9,CPCB
87770,2023-10-08,Punjab,Jalandhar,Jalandhar Sports Colony,47.4,93.1,10.9,32.9,1.44,9.8,11.8,79,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,32.0,61.5,14.4,State Pollution Control Board
87771,2023-10-08,Rajasthan,Jaipur,Adarsh Nagar,23.5,46.7,38.9,18.1,0.52,98.6,6.8,47,Good,NO2,Minimal impact,28.6,68.0,8.5,State Pollution Control Board
87772,2023-10-08,Rajasthan,Jodhpur,Jodhpur Collectorate,102.5,155.8,36.9,11.5,1.29,63.5,22.9,242,Poor,PM2.5,Breathing discomfort on prolonged exposure,34.7,58.1,7.8,CPCB
87773,2023-10-08,Rajasthan,Kota,Kota Vigyan Nagar,160.0,322.6,30.8,15.9,1.04,30.6,14.5,331,Very Poor,PM2.5,Respiratory illness on prolonged exposure,32.3,77.8,3.9,CPCB
87774,2023-10-08,Tamil Nadu,Chennai,Alandur Bus Depot,30.1,57.8,33.4,9.5,0.85,59.1,20.0,51,Satisfactory,PM10,Minor breathing discomfort to sensitive people,31.2,54.6,10.2,CPCB
87775,2023-10-08,Tamil Nadu,Madurai,Madurai Anna Bus Stand,50.3,95.7,35.2,11.3,0.78,97.3,14.4,84,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,22.5,60.3,16.8,SAFAR
87776,2023-10-08,Tamil Nadu,Madurai,Madurai Anna Bus Stand,33.3,66.2,13.6,9.0,1.4,83.6,18.7,58,Satisfactory,PM10,Minor breathing discomfort to sensitive people,29.8,46.3,17.5,SAFAR
87777,2023-10-08,Tamil Nadu,Madurai,Madurai Anna Bus Stand,23.3,50.0,42.5,11.4,3.31,59.5,19.9,46,Good,NO2,Minimal impact,26.7,63.1,5.5,CPCB
87778,2023-10-08,Telangana,Hyderabad,Bollaram Industrial Area,62.9,106.5,15.5,16.2,0.55,109.0,37.6,112,Moderate,PM10,"Breathing discomfort to people with lung/heart disease, children, older adults",19.7,72.5,10.9,State Pollution Control Board
87779,2023-10-08,Uttar Pradesh,Ghaziabad,Sanjay Nagar,332.3,561.9,46.2,23.7,1.63,83.8,41.0,432,Severe,PM2.5,"Affects healthy people, serious impact on those with existing diseases",30.4,62.5,21.2,CPCB
87780,2023-10-08,Uttar Pradesh,Kanpur,Nehru Nagar,69.2,112.4,53.1,7.5,2.13,54.7,25.8,131,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",30.4,72.5,12.7,CPCB
87781,2023-10-08,Uttar Pradesh,Noida,Noida Sector 62,84.2,150.7,28.8,31.1,0.2,48.7,7.7,181,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",27.2,44.8,2.2,State Pollution Control Board
87782,2023-10-09,Andhra Pradesh,Visakhapatnam,GVM Corporation,56.0,97.4,27.0,1.2,2.26,27.2,34.4,94,Satisfactory,PM10,Minor breathing discomfort to sensitive people,35.6,48.6,13.8,CPCB
87783,2023-10-09,Assam,Guwahati,Guwahati Railway Colony,38.3,81.6,6.2,5.2,2.32,50.0,14.2,64,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,22.8,43.5,4.8,State Pollution Control Board
87784,2023-10-09,Bihar,Muzaffarpur,Muzaffarpur Collectorate,142.0,266.8,49.6,21.6,2.11,57.0,26.8,317,Very Poor,PM2.5,Respiratory illness on prolonged exposure,29.5,55.9,7.7,State Pollution Control Board
87785,2023-10-09,Bihar,Muzaffarpur,Muzaffarpur Collectorate,127.0,279.3,19.8,23.7,1.7,36.5,95.6,315,Very Poor,PM10,Respiratory illness on prolonged exposure,22.2,89.8,2.9,CPCB
87786,2023-10-09,Chandigarh,Chandigarh,Sector 22,69.6,113.8,81.9,11.6,1.02,115.6,38.0,132,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",32.4,57.1,19.4,SAFAR
87787,2023-10-09,Delhi,Delhi,Dwarka Sector 8,114.5,227.2,115.7,24.9,0.95,14.1,19.9,294,Poor,PM10,Breathing discomfort on prolonged exposure,29.1,74.5,2.4,State Pollution Control Board
87788,2023-10-09,Delhi,Delhi,Anand Vihar,143.2,314.8,73.4,66.9,1.18,47.9,15.3,318,Very Poor,PM2.5,Respiratory illness on prolonged exposure,26.1,55.2,10.1,State Pollution Control Board
87789,2023-10-09,Delhi,Delhi,Punjabi Bagh,81.2,125.5,78.3,57.2,1.47,70.2,4.8,171,Moderate,PM2.5,"Breathing discomfort to people with lung/heart disease, children, older adults",22.8,53.4,3.2,CPCB
87790,2023-10-09,Goa,Panaji,Panaji Bus Stand,23.2,35.3,20.4,7.4,1.15,125.2,46.1,39,Good,PM2.5,Minimal impact,26.2,66.4,14.7,State Pollution Control Board
87791,2023-10-09,Goa,Panaji,Panaji Bus Stand,23.2,42.3,34.7,9.4,1.83,51.6,13.9,40,Good,NO2,Minimal impact,29.4,64.1,16.3,State Pollution Control Board
87792,2023-10-09,Goa,Panaji,Panaji Bus Stand,16.7,31.7,39.5,5.9,0.56,24.7,16.1,41,Good,NO2,Minimal impact,28.8,30.2,1.3,State Pollution Control Board
87793,2023-10-09,Gujarat,Ahmedabad,Maninagar,168.6,281.6,14.5,30.7,1.69,79.9,30.7,337,Very Poor,PM2.5,Respiratory illness on prolonged exposure,25.0,56.2,1.2,SAFAR
87794,2023-10-09,Karnataka,Mysuru,Mysuru Hebbal,46.0,98.2,8.2,12.0,2.79,90.4,5.0,77,Satisfactory,PM2.5,Minor breathing discomfort to sensitive people,29.0,42.0,0.8,State Pollution Control Board
87795,2023-10-09,Kerala,Kochi,Kochi Vyttila,15.2,25.4,38.5,3.5,1.01,57.4,8.9,48,Good,NO2,Minimal impact,29.7,46.4,5.7,CPCB
87796,2023-10-09,Kerala,Thiruvananthapuram,TVM Kariavattom,24.3,37.0,17.3,24.3,0.77,19.1,28.0,40,Good,PM2.5,Minimal impact,21.6,43.2,4.2,State Pollution Control Board
87797,2023-10-09,Maharashtra,Mumbai,Colaba,75.5,118.2,46.1,12.1,2.75,54.4,32.5,159,Moderate,PM10,"Breathing discomfort to people with lung/heart disease, children, older adults",23.4,54.9,4.2,CPCB
87798,2023-10-09,Maharashtra,Nagpur,Nagpur Civil Lines,26.5,48.2,21.7,3.1,0.71,44.9,42.8,44,Good,PM2.5,Minimal impact,25.4,55.6,3.9,CPCB
87799,2023-10-09,Maharashtra,Nagpur,Nagpur Civil Lines,105.3,163.3,55.8,16.0,0.61,7.9,29.9,251,Poor,PM2.5,Breathing discomfort on prolonged exposure,26.0,69.5,1.6,State Pollution Control Board
87800,2023-10-09,Maharashtra,Nagpur,Nagpur Civil Lines,21.7,38.6,41.6,8.4,4.09,59.0,7.8,45,Good,NO2,Minimal impact,31.1,58.2,6.0,CPCB
87801,2023-10-09,Odisha,Bhubaneswar,Bhubaneswar Capital Hospital,104.8,166.7,26.4,3.0,0.57,23.3,45.9,249,Poor,PM2.5,Breathing discomfort on prolonged exposure,27.0,64.7,3.5,State Pollution Control Board
87802,2023-10-09,Punjab,Jalandhar,Jalandhar Sports Colony,164.3,280.5,29.9,2.9,0.2,20.4,6.2,334,Very Poor,PM2.5,Respiratory illness on prolonged exposure,28.9,63.5,1.3,CPCB
