Record_ID,Date,Year,Month,Region,State,City,Max_Temperature_C,Min_Temperature_C,Relative_Humidity_Pct,Wind_Speed_kmh,Urban_Heat_Island_Delta_C,Heat_Index_C,Wet_Bulb_Temp_C,IMD_Heatwave_Category,IMD_Warning_Alert,Reported_Heat_Exhaustion_Cases,Power_Grid_Peak_Stress_Index
IND-HW-007520,2021-06-13,2021,June,West,Maharashtra,Nagpur (Vidarbha),44.7,32.9,22,5.2,2.6,47.9,26.7,Heatwave,Orange,24,5.7
IND-HW-007521,2024-05-13,2024,May,North,Rajasthan,Phalodi,48.4,35.8,15,11.2,3.4,49.4,26.1,Severe Heatwave,Red,21,8.1
IND-HW-007522,2023-05-16,2023,May,Central,Madhya Pradesh,Bhopal,44.9,35.1,11,9.8,2.5,42.4,21.9,Heatwave,Orange,8,6.1
IND-HW-007523,2022-04-06,2022,April,North,Rajasthan,Churu,43.7,30.2,24,20.2,1.5,47.2,26.7,Moderate Heat,Yellow,11,5.8
IND-HW-007524,2024-04-23,2024,April,North,Rajasthan,Phalodi,45.7,33.6,22,18.4,1.9,49.8,27.4,Heatwave,Orange,24,6.8
IND-HW-007525,2022-06-12,2022,June,East,Bihar,Gaya,44.8,31.1,29,5.9,0.6,52.9,29.2,Heatwave,Orange,36,6.8
IND-HW-007526,2024-04-06,2024,April,North,Rajasthan,Jaipur,41.3,30.0,33,5.6,0.9,47.4,27.8,Moderate Heat,Yellow,17,5.0
IND-HW-007527,2020-04-05,2020,April,South,Telangana,Hyderabad,43.2,32.2,44,12.1,1.9,60.6,32.2,Moderate Heat,Yellow,30,6.4
IND-HW-007528,2024-05-02,2024,May,West,Maharashtra,Chandrapur,48.4,35.1,21,4.1,0.9,54.3,28.8,Severe Heatwave,Red,32,8.5
IND-HW-007529,2019-06-24,2019,June,North,Punjab,Bathinda,45.3,34.6,23,19.8,0.9,49.7,27.5,Heatwave,Orange,14,6.6
IND-HW-007530,2022-05-08,2022,May,West,Maharashtra,Nagpur (Vidarbha),46.1,35.0,16,6.7,2.8,46.6,25.1,Heatwave,Orange,13,6.6
IND-HW-007531,2022-05-14,2022,May,North,Rajasthan,Phalodi,48.2,36.9,16,16.8,1.0,49.9,26.5,Severe Heatwave,Red,24,8.0
IND-HW-007532,2022-04-17,2022,April,Central,Madhya Pradesh,Bhopal,40.5,29.2,45,17.3,0.9,52.8,30.2,Moderate Heat,Yellow,24,5.0
IND-HW-007533,2022-05-01,2022,May,North,Rajasthan,Churu,49.7,39.2,14,8.8,2.9,50.6,26.4,Severe Heatwave,Red,20,8.4
IND-HW-007534,2022-05-07,2022,May,Central,Madhya Pradesh,Bhopal,42.2,30.9,33,17.3,1.6,49.5,28.5,Moderate Heat,Yellow,20,5.2
IND-HW-007535,2024-04-10,2024,April,West,Maharashtra,Nagpur (Vidarbha),42.4,30.8,32,16.4,2.2,49.3,28.3,Moderate Heat,Yellow,16,5.2
IND-HW-007536,2024-04-04,2024,April,West,Maharashtra,Nagpur (Vidarbha),43.8,32.9,25,5.8,0.5,48.0,27.1,Moderate Heat,Yellow,14,6.2
IND-HW-007537,2024-06-02,2024,June,East,Bihar,Patna,44.3,34.4,31,4.5,2.2,53.2,29.5,Moderate Heat,Yellow,29,6.1
IND-HW-007538,2024-06-14,2024,June,North,Rajasthan,Churu,44.8,33.5,22,5.6,1.8,48.1,26.8,Heatwave,Orange,22,6.3
IND-HW-007539,2024-04-02,2024,April,South,Telangana,Ramagundam,38.6,26.2,36,14.5,1.7,42.9,26.5,Normal,Green,11,3.7
IND-HW-007540,2024-05-25,2024,May,West,Maharashtra,Chandrapur,44.4,33.0,12,17.7,1.0,42.3,22.1,Moderate Heat,Yellow,8,6.4
IND-HW-007541,2024-06-01,2024,June,East,Bihar,Gaya,44.6,31.5,37,19.9,3.8,58.8,31.5,Heatwave,Orange,32,6.7
IND-HW-007542,2022-05-08,2022,May,North,Uttar Pradesh,Prayagraj,42.8,30.3,33,7.3,3.4,50.9,28.9,Moderate Heat,Yellow,37,5.6
IND-HW-007543,2024-05-23,2024,May,Central,Madhya Pradesh,Gwalior,48.7,37.0,22,14.0,0.9,55.8,29.5,Severe Heatwave,Red,34,8.9
IND-HW-007544,2024-04-01,2024,April,West,Maharashtra,Nagpur (Vidarbha),43.3,31.3,40,19.2,3.4,57.5,31.3,Moderate Heat,Yellow,39,5.8
IND-HW-007545,2023-06-29,2023,June,Central,Madhya Pradesh,Gwalior,39.2,27.5,36,10.3,1.1,44.2,26.9,Normal,Green,10,3.3
IND-HW-007546,2022-04-02,2022,April,West,Gujarat,Ahmedabad,45.6,31.2,39,12.2,4.2,63.8,32.9,Heatwave,Orange,36,6.8
IND-HW-007547,2019-04-12,2019,April,North,Rajasthan,Churu,46.8,32.3,12,15.5,2.2,45.2,23.5,Heatwave,Orange,10,7.2
IND-HW-007548,2024-05-09,2024,May,North,Uttar Pradesh,Prayagraj,49.1,34.9,25,12.2,3.4,59.7,31.0,Severe Heatwave,Red,36,8.7
IND-HW-007549,2024-04-01,2024,April,North,Punjab,Bathinda,42.0,30.0,32,21.9,1.8,48.4,28.0,Moderate Heat,Yellow,24,5.5
IND-HW-007550,2022-06-19,2022,June,North,Uttar Pradesh,Varanasi,47.3,37.0,36,18.5,2.0,66.2,33.3,Severe Heatwave,Red,52,7.8
IND-HW-007551,2020-05-26,2020,May,North,Rajasthan,Phalodi,50.5,38.9,11,9.9,2.5,49.1,25.2,Severe Heatwave,Red,25,9.4
IND-HW-007552,2021-05-17,2021,May,West,Maharashtra,Chandrapur,45.2,35.2,12,19.2,2.0,43.2,22.6,Heatwave,Orange,9,7.0
IND-HW-007553,2023-05-06,2023,May,North,Rajasthan,Phalodi,47.9,34.9,14,7.4,1.0,47.9,25.3,Severe Heatwave,Red,20,8.4
IND-HW-007554,2021-04-04,2021,April,South,Tamil Nadu,Chennai,37.6,26.4,76,15.7,2.2,65.7,33.7,Normal,Green,51,3.6
IND-HW-007555,2023-06-14,2023,June,North,Uttar Pradesh,Varanasi,44.2,30.8,33,20.0,1.3,54.4,30.0,Moderate Heat,Yellow,34,6.3
IND-HW-007556,2024-04-23,2024,April,West,Gujarat,Ahmedabad,41.0,31.1,35,12.2,1.3,47.8,28.1,Moderate Heat,Yellow,21,5.3
IND-HW-007557,2023-06-21,2023,June,East,West Bengal,Kolkata,39.9,27.5,59,18.9,1.6,61.4,32.7,Normal,Green,39,4.5
IND-HW-007558,2022-06-01,2022,June,Central,Madhya Pradesh,Gwalior,45.6,32.2,17,8.4,1.4,46.4,25.2,Heatwave,Orange,15,7.1
IND-HW-007559,2024-04-01,2024,April,West,Maharashtra,Nagpur (Vidarbha),43.8,33.2,28,17.8,2.7,49.9,28.1,Moderate Heat,Yellow,24,5.9
IND-HW-007560,2023-04-15,2023,April,East,West Bengal,Kolkata,41.2,30.1,63,20.4,3.8,70.6,34.7,Moderate Heat,Yellow,40,4.6
IND-HW-007561,2020-06-13,2020,June,North,Rajasthan,Jaipur,47.8,36.2,22,15.8,2.5,54.0,28.8,Severe Heatwave,Red,39,7.8
IND-HW-007562,2022-05-19,2022,May,North,Rajasthan,Churu,44.9,32.1,14,21.2,1.2,43.8,23.4,Heatwave,Orange,14,7.0
IND-HW-007563,2023-06-26,2023,June,West,Gujarat,Ahmedabad,45.7,35.6,30,21.9,3.0,55.9,30.2,Heatwave,Orange,30,6.9
IND-HW-007564,2024-05-04,2024,May,North,Punjab,Bathinda,42.1,28.2,27,16.2,0.9,45.8,26.6,Moderate Heat,Yellow,24,5.1
IND-HW-007565,2024-05-16,2024,May,North,Rajasthan,Churu,46.2,33.0,18,11.5,1.4,48.0,26.1,Heatwave,Orange,16,7.0
IND-HW-007566,2021-04-24,2021,April,South,Telangana,Ramagundam,43.9,33.1,30,7.2,3.9,51.5,28.9,Moderate Heat,Yellow,26,6.6
IND-HW-007567,2020-06-21,2020,June,South,Tamil Nadu,Chennai,42.6,30.6,51,15.9,1.5,64.8,33.4,Heatwave,Orange,48,5.0
IND-HW-007568,2019-05-30,2019,May,North,Rajasthan,Jaipur,44.5,33.8,15,11.8,0.6,43.8,23.6,Heatwave,Orange,9,5.9
IND-HW-007569,2023-06-16,2023,June,North,Haryana,Hisar,46.4,36.7,24,7.9,1.7,52.7,28.6,Heatwave,Orange,34,6.9
IND-HW-007570,2024-05-17,2024,May,South,Andhra Pradesh,Vijayawada,47.2,33.6,41,19.7,0.6,71.5,34.7,Severe Heatwave,Red,54,7.4
IND-HW-007571,2022-04-23,2022,April,East,Bihar,Gaya,46.9,34.7,40,13.1,3.4,69.3,34.2,Heatwave,Orange,59,7.7
IND-HW-007572,2022-04-12,2022,April,West,Maharashtra,Nagpur (Vidarbha),44.5,31.5,33,11.5,1.8,55.2,30.2,Heatwave,Orange,27,6.2
IND-HW-007573,2024-05-10,2024,May,South,Tamil Nadu,Chennai,43.9,32.6,63,11.8,3.5,83.8,37.1,Heatwave,Orange,87,5.6
IND-HW-007574,2024-04-28,2024,April,South,Telangana,Ramagundam,44.4,33.1,29,11.2,1.1,52.0,28.9,Moderate Heat,Yellow,18,6.7
IND-HW-007575,2021-06-09,2021,June,West,Gujarat,Ahmedabad,45.7,31.9,32,12.0,3.1,57.6,30.9,Heatwave,Orange,35,7.1
IND-HW-007576,2024-05-20,2024,May,North,Haryana,Hisar,47.0,35.1,18,17.0,2.9,49.3,26.6,Severe Heatwave,Red,17,8.1
IND-HW-007577,2023-04-23,2023,April,North,Rajasthan,Churu,47.9,35.5,13,18.1,0.8,47.3,24.7,Severe Heatwave,Red,16,8.9
IND-HW-007578,2020-04-30,2020,April,East,Bihar,Patna,40.8,27.0,48,21.1,0.7,55.9,31.1,Moderate Heat,Yellow,32,4.6
IND-HW-007579,2022-04-21,2022,April,Central,Madhya Pradesh,Bhopal,41.8,28.0,30,6.2,1.2,46.8,27.3,Moderate Heat,Yellow,12,5.6
IND-HW-007580,2020-04-23,2020,April,South,Telangana,Hyderabad,44.5,33.5,24,14.7,2.6,48.8,27.3,Heatwave,Orange,25,6.1
IND-HW-007581,2021-06-11,2021,June,South,Andhra Pradesh,Vijayawada,45.9,35.8,30,19.8,1.3,56.4,30.4,Heatwave,Orange,30,7.2
IND-HW-007582,2023-04-09,2023,April,North,Haryana,Hisar,43.9,31.3,32,8.6,1.3,52.9,29.5,Moderate Heat,Yellow,31,5.5
IND-HW-007583,2022-04-22,2022,April,South,Telangana,Hyderabad,38.7,27.1,38,11.9,1.5,44.1,27.0,Normal,Green,8,3.8
IND-HW-007584,2022-04-04,2022,April,North,Uttar Pradesh,Prayagraj,46.4,36.7,31,4.0,2.4,58.6,31.1,Heatwave,Orange,46,7.8
IND-HW-007585,2022-06-16,2022,June,West,Gujarat,Ahmedabad,44.8,32.2,41,6.5,4.1,63.1,32.8,Heatwave,Orange,62,7.4
IND-HW-007586,2019-04-03,2019,April,East,Bihar,Patna,39.6,28.0,45,5.3,2.0,50.2,29.4,Normal,Green,21,4.3
IND-HW-007587,2023-04-28,2023,April,North,Haryana,Hisar,43.3,32.2,34,13.3,2.3,52.9,29.6,Moderate Heat,Yellow,22,5.5
IND-HW-007588,2022-06-29,2022,June,South,Telangana,Hyderabad,43.8,34.1,13,12.5,4.2,42.0,22.2,Moderate Heat,Yellow,9,6.6
IND-HW-007589,2022-04-15,2022,April,North,Haryana,Hisar,42.7,29.8,34,9.9,1.2,51.3,29.1,Moderate Heat,Yellow,23,6.0
IND-HW-007590,2024-04-07,2024,April,South,Telangana,Hyderabad,39.7,25.9,41,10.8,3.3,48.1,28.6,Normal,Green,17,4.4
IND-HW-007591,2022-05-18,2022,May,South,Telangana,Ramagundam,47.8,37.2,17,4.4,3.5,50.0,26.7,Severe Heatwave,Red,17,7.7
IND-HW-007592,2023-06-27,2023,June,Central,Madhya Pradesh,Gwalior,43.0,31.1,32,11.3,2.1,50.7,28.8,Moderate Heat,Yellow,24,5.4
IND-HW-007593,2022-05-22,2022,May,North,Punjab,Bathinda,44.5,33.5,33,6.3,3.0,55.2,30.2,Heatwave,Orange,34,6.5
IND-HW-007594,2024-05-24,2024,May,Central,Madhya Pradesh,Bhopal,46.4,35.9,28,21.2,3.4,55.9,30.1,Heatwave,Orange,44,7.5
IND-HW-007595,2024-05-06,2024,May,North,Delhi,New Delhi,46.8,35.2,28,12.2,3.7,56.9,30.4,Heatwave,Orange,35,7.4
IND-HW-007596,2021-04-04,2021,April,South,Telangana,Hyderabad,37.2,26.1,26,14.9,3.0,37.0,22.7,Normal,Green,0,3.3
IND-HW-007597,2023-05-25,2023,May,North,Uttar Pradesh,Prayagraj,46.9,35.1,21,18.1,2.5,51.4,27.8,Heatwave,Orange,24,7.5
IND-HW-007598,2019-04-12,2019,April,South,Telangana,Hyderabad,43.9,31.9,15,20.8,1.7,43.0,23.2,Moderate Heat,Yellow,4,6.8
IND-HW-007599,2024-04-18,2024,April,North,Delhi,New Delhi,43.5,31.0,27,20.4,0.9,48.6,27.6,Moderate Heat,Yellow,13,6.3
IND-HW-007600,2022-06-18,2022,June,East,Bihar,Patna,40.1,28.3,44,18.4,3.7,51.0,29.6,Moderate Heat,Yellow,26,5.2
IND-HW-007601,2024-05-26,2024,May,East,Odisha,Jharsuguda,46.4,33.7,40,13.9,2.6,67.5,33.8,Heatwave,Orange,62,6.9
IND-HW-007602,2021-05-07,2021,May,North,Punjab,Bathinda,44.6,32.9,28,15.0,3.3,51.7,28.7,Heatwave,Orange,18,6.7
IND-HW-007603,2023-06-15,2023,June,West,Maharashtra,Nagpur (Vidarbha),44.0,33.4,29,20.4,1.8,51.0,28.6,Moderate Heat,Yellow,20,6.2
IND-HW-007604,2024-06-21,2024,June,North,Haryana,Hisar,47.1,34.4,26,10.8,2.1,55.9,29.9,Severe Heatwave,Red,34,7.8
IND-HW-007605,2024-04-06,2024,April,North,Uttar Pradesh,Prayagraj,45.1,35.5,37,7.7,1.6,60.3,31.9,Heatwave,Orange,26,6.5
IND-HW-007606,2020-05-24,2020,May,Central,Madhya Pradesh,Gwalior,49.0,37.7,10,18.9,2.3,46.6,23.7,Severe Heatwave,Red,17,8.1
IND-HW-007607,2022-04-28,2022,April,South,Tamil Nadu,Chennai,36.0,24.9,72,17.0,1.3,55.5,31.5,Normal,Green,32,2.2
IND-HW-007608,2022-05-07,2022,May,North,Uttar Pradesh,Prayagraj,47.0,37.0,40,4.3,1.1,69.6,34.3,Severe Heatwave,Red,61,8.0
IND-HW-007609,2022-06-23,2022,June,East,West Bengal,Kolkata,37.9,24.4,74,13.0,0.6,65.4,33.7,Normal,Green,43,3.3
IND-HW-007610,2021-05-31,2021,May,North,Uttar Pradesh,Prayagraj,49.7,37.0,31,14.2,1.6,68.0,33.6,Severe Heatwave,Red,55,8.9
IND-HW-007611,2021-06-14,2021,June,East,Bihar,Patna,45.8,33.4,40,12.9,1.3,65.5,33.3,Heatwave,Orange,55,6.3
IND-HW-007612,2022-05-09,2022,May,West,Maharashtra,Chandrapur,44.6,34.7,25,18.0,3.0,49.6,27.7,Heatwave,Orange,18,6.2
IND-HW-007613,2020-04-22,2020,April,North,Delhi,New Delhi,44.9,33.5,28,11.2,2.0,52.4,29.0,Heatwave,Orange,24,6.7
IND-HW-007614,2022-05-22,2022,May,West,Gujarat,Ahmedabad,47.9,34.5,11,7.9,2.1,45.9,23.6,Severe Heatwave,Red,13,7.8
IND-HW-007615,2021-06-23,2021,June,North,Delhi,New Delhi,39.4,26.4,35,5.0,2.7,44.2,26.8,Normal,Green,7,3.9
IND-HW-007616,2021-06-23,2021,June,West,Gujarat,Ahmedabad,41.7,28.1,28,11.3,3.9,45.5,26.6,Moderate Heat,Yellow,14,5.5
IND-HW-007617,2023-04-11,2023,April,South,Telangana,Ramagundam,43.2,32.9,34,8.4,1.8,52.6,29.5,Moderate Heat,Yellow,13,5.8
IND-HW-007618,2019-06-05,2019,June,South,Telangana,Ramagundam,43.1,30.9,33,14.5,2.9,51.7,29.2,Moderate Heat,Yellow,25,5.9
IND-HW-007619,2022-04-13,2022,April,South,Tamil Nadu,Chennai,43.0,30.3,63,20.6,3.1,79.2,36.3,Heatwave,Orange,92,5.7
IND-HW-007620,2022-06-16,2022,June,East,Odisha,Jharsuguda,41.5,31.9,38,5.6,1.2,50.9,29.3,Moderate Heat,Yellow,17,5.4
IND-HW-007621,2022-05-11,2022,May,West,Maharashtra,Chandrapur,48.5,37.1,14,9.8,0.7,48.8,25.6,Severe Heatwave,Red,18,7.7
IND-HW-007622,2023-05-19,2023,May,North,Punjab,Bathinda,50.2,36.3,22,13.1,0.5,59.1,30.5,Severe Heatwave,Red,34,9.4
IND-HW-007623,2022-04-15,2022,April,North,Delhi,New Delhi,42.6,32.4,28,17.9,0.9,47.4,27.3,Moderate Heat,Yellow,23,5.8
IND-HW-007624,2020-05-25,2020,May,East,Odisha,Jharsuguda,47.0,36.3,26,21.4,3.7,55.6,29.8,Severe Heatwave,Red,29,7.7
IND-HW-007625,2024-05-23,2024,May,North,Delhi,New Delhi,42.6,32.8,37,10.1,1.9,53.2,29.9,Moderate Heat,Yellow,28,5.8
IND-HW-007626,2024-04-30,2024,April,East,West Bengal,Kolkata,38.6,25.7,69,13.9,3.8,64.4,33.4,Normal,Green,43,3.4
IND-HW-007627,2019-05-31,2019,May,North,Uttar Pradesh,Varanasi,44.4,31.8,35,15.8,3.7,56.6,30.8,Moderate Heat,Yellow,28,6.5
IND-HW-007628,2022-05-28,2022,May,North,Rajasthan,Churu,45.2,34.4,23,15.5,3.9,49.5,27.4,Heatwave,Orange,24,6.9
IND-HW-007629,2022-06-26,2022,June,East,West Bengal,Kolkata,38.3,24.6,70,13.2,2.2,63.9,33.3,Normal,Green,44,3.4
IND-HW-007630,2021-05-30,2021,May,North,Uttar Pradesh,Varanasi,48.4,35.9,20,10.7,3.3,53.4,28.4,Severe Heatwave,Red,29,8.5
IND-HW-007631,2021-05-23,2021,May,East,Bihar,Gaya,48.7,37.2,15,6.1,1.1,49.9,26.3,Severe Heatwave,Red,28,8.3
IND-HW-007632,2023-06-25,2023,June,South,Telangana,Ramagundam,45.9,34.1,30,9.9,1.7,56.4,30.4,Heatwave,Orange,28,7.6
IND-HW-007633,2020-05-30,2020,May,North,Uttar Pradesh,Varanasi,43.7,34.2,48,17.9,1.0,66.1,33.6,Heatwave,Orange,55,6.3
IND-HW-007634,2024-06-18,2024,June,Central,Madhya Pradesh,Gwalior,42.4,30.0,35,19.4,1.1,51.3,29.2,Moderate Heat,Yellow,19,5.8
IND-HW-007635,2022-05-12,2022,May,South,Telangana,Ramagundam,48.4,35.6,15,16.6,1.8,49.4,26.1,Severe Heatwave,Red,20,8.0
IND-HW-007636,2021-04-29,2021,April,Central,Madhya Pradesh,Bhopal,41.7,29.4,40,13.9,1.1,52.8,30.0,Moderate Heat,Yellow,34,5.8
IND-HW-007637,2023-06-23,2023,June,North,Haryana,Hisar,42.9,31.1,20,13.9,0.6,43.7,24.7,Moderate Heat,Yellow,15,5.8
IND-HW-007638,2019-04-27,2019,April,Central,Madhya Pradesh,Gwalior,47.4,37.2,22,20.1,3.6,53.1,28.6,Severe Heatwave,Red,32,7.7
IND-HW-007639,2022-05-14,2022,May,East,West Bengal,Kolkata,37.7,27.2,68,12.8,2.4,59.6,32.4,Normal,Green,42,3.7
IND-HW-007640,2022-04-05,2022,April,North,Uttar Pradesh,Varanasi,45.7,31.5,35,18.3,3.9,60.3,31.8,Heatwave,Orange,41,6.8
IND-HW-007641,2021-05-22,2021,May,East,Bihar,Gaya,44.7,34.9,32,8.8,2.8,55.0,30.1,Heatwave,Orange,32,7.1
IND-HW-007642,2021-05-23,2021,May,North,Uttar Pradesh,Varanasi,43.6,29.8,31,21.7,0.6,51.5,28.9,Moderate Heat,Yellow,21,7.0
IND-HW-007643,2019-05-22,2019,May,North,Punjab,Bathinda,45.1,33.9,20,18.1,2.9,47.4,26.2,Heatwave,Orange,13,6.1
IND-HW-007644,2020-05-07,2020,May,West,Maharashtra,Nagpur (Vidarbha),46.6,35.4,18,21.4,2.3,48.7,26.3,Heatwave,Orange,27,8.1
IND-HW-007645,2020-05-13,2020,May,North,Rajasthan,Phalodi,47.5,33.6,11,13.8,3.5,45.5,23.4,Severe Heatwave,Red,15,7.9
IND-HW-007646,2024-05-22,2024,May,East,Bihar,Gaya,44.6,33.9,30,15.6,3.7,53.2,29.4,Heatwave,Orange,23,6.1
IND-HW-007647,2019-04-02,2019,April,South,Telangana,Hyderabad,37.6,24.9,39,7.5,2.6,42.1,26.4,Normal,Green,6,2.8
IND-HW-007648,2020-05-23,2020,May,East,Odisha,Jharsuguda,46.5,36.8,41,9.0,1.0,69.0,34.1,Heatwave,Orange,59,6.4
IND-HW-007649,2024-06-22,2024,June,North,Punjab,Bathinda,40.8,27.0,32,19.3,1.1,45.7,27.1,Moderate Heat,Yellow,12,4.3
IND-HW-007650,2023-06-16,2023,June,North,Haryana,Hisar,46.8,35.3,28,6.8,1.0,56.9,30.4,Heatwave,Orange,28,7.6
IND-HW-007651,2022-06-29,2022,June,South,Telangana,Ramagundam,41.3,28.8,38,19.6,2.7,50.4,29.1,Moderate Heat,Yellow,20,4.7
IND-HW-007652,2019-05-05,2019,May,West,Maharashtra,Chandrapur,46.9,35.8,22,19.3,1.7,52.1,28.2,Heatwave,Orange,22,7.1
IND-HW-007653,2023-05-16,2023,May,South,Tamil Nadu,Chennai,42.0,27.7,66,7.3,0.5,77.6,36.0,Heatwave,Orange,74,5.0
IND-HW-007654,2020-06-10,2020,June,Central,Madhya Pradesh,Bhopal,40.8,28.1,35,16.0,3.0,47.4,27.9,Moderate Heat,Yellow,29,4.7
IND-HW-007655,2023-06-18,2023,June,Central,Madhya Pradesh,Gwalior,44.4,34.6,26,4.5,0.9,49.9,27.9,Moderate Heat,Yellow,13,6.2
IND-HW-007656,2024-05-24,2024,May,South,Tamil Nadu,Chennai,42.7,31.4,61,12.2,3.5,75.5,35.6,Heatwave,Orange,68,5.3
IND-HW-007657,2022-06-11,2022,June,Central,Madhya Pradesh,Bhopal,42.9,32.3,34,14.8,1.2,51.8,29.3,Moderate Heat,Yellow,26,6.1
IND-HW-007658,2020-04-10,2020,April,East,Bihar,Patna,46.4,33.9,15,12.1,2.1,46.4,24.8,Heatwave,Orange,16,7.8
IND-HW-007659,2023-04-29,2023,April,South,Andhra Pradesh,Vijayawada,43.0,30.2,42,14.3,3.3,58.2,31.5,Moderate Heat,Yellow,30,4.6
IND-HW-007660,2022-06-08,2022,June,North,Rajasthan,Churu,48.6,34.7,21,17.8,1.4,54.7,29.0,Severe Heatwave,Red,39,8.3
IND-HW-007661,2022-06-02,2022,June,West,Maharashtra,Chandrapur,45.7,31.6,28,18.8,0.8,54.2,29.6,Heatwave,Orange,36,7.0
IND-HW-007662,2022-05-17,2022,May,North,Rajasthan,Churu,47.5,33.1,26,12.3,0.7,56.8,30.2,Severe Heatwave,Red,37,7.0
IND-HW-007663,2023-04-07,2023,April,South,Telangana,Hyderabad,39.8,27.3,26,6.7,2.4,41.1,24.6,Normal,Green,3,4.2
IND-HW-007664,2023-06-03,2023,June,North,Rajasthan,Churu,49.7,38.7,13,12.1,1.9,49.7,25.8,Severe Heatwave,Red,23,8.6
IND-HW-007665,2024-06-20,2024,June,North,Rajasthan,Phalodi,48.3,35.4,17,12.4,2.9,50.8,27.0,Severe Heatwave,Red,29,8.4
IND-HW-007666,2024-06-02,2024,June,North,Uttar Pradesh,Varanasi,43.3,32.2,32,12.0,2.1,51.5,29.0,Moderate Heat,Yellow,21,5.6
IND-HW-007667,2021-04-12,2021,April,North,Rajasthan,Phalodi,46.4,35.0,18,5.6,0.6,48.3,26.2,Heatwave,Orange,20,6.8
IND-HW-007668,2023-04-12,2023,April,Central,Madhya Pradesh,Gwalior,48.0,37.6,12,14.7,3.5,46.7,24.3,Severe Heatwave,Red,16,8.6
IND-HW-007669,2020-05-05,2020,May,North,Uttar Pradesh,Varanasi,46.6,36.7,34,10.3,4.1,62.0,32.2,Heatwave,Orange,42,7.2
IND-HW-007670,2024-04-28,2024,April,East,Odisha,Jharsuguda,45.2,34.0,26,7.7,1.7,51.6,28.5,Heatwave,Orange,22,6.6
IND-HW-007671,2020-04-10,2020,April,East,West Bengal,Kolkata,40.0,29.6,61,15.2,4.0,63.5,33.2,Moderate Heat,Yellow,60,3.8
IND-HW-007672,2022-05-23,2022,May,South,Telangana,Hyderabad,43.7,32.8,34,8.5,3.3,53.9,29.9,Moderate Heat,Yellow,40,5.9
IND-HW-007673,2024-06-08,2024,June,North,Rajasthan,Phalodi,46.2,35.2,19,14.2,1.6,48.7,26.5,Heatwave,Orange,14,7.3
IND-HW-007674,2021-06-24,2021,June,South,Telangana,Ramagundam,41.4,30.8,45,13.6,0.6,55.6,30.9,Moderate Heat,Yellow,25,5.0
IND-HW-007675,2024-06-12,2024,June,North,Punjab,Bathinda,44.2,30.0,37,5.9,3.2,57.7,31.2,Moderate Heat,Yellow,35,5.9
IND-HW-007676,2023-05-17,2023,May,Central,Madhya Pradesh,Bhopal,41.9,30.7,19,10.4,2.1,41.8,23.6,Moderate Heat,Yellow,9,5.1
IND-HW-007677,2022-05-03,2022,May,South,Andhra Pradesh,Vijayawada,45.7,34.7,51,15.0,2.4,77.5,36.0,Heatwave,Orange,53,6.8
IND-HW-007678,2022-06-20,2022,June,West,Maharashtra,Nagpur (Vidarbha),43.6,30.2,41,4.8,1.8,59.3,31.8,Moderate Heat,Yellow,40,6.0
IND-HW-007679,2024-06-05,2024,June,North,Uttar Pradesh,Prayagraj,50.3,40.0,32,5.3,0.6,71.1,34.4,Severe Heatwave,Red,35,9.6
IND-HW-007680,2020-05-12,2020,May,North,Rajasthan,Phalodi,44.1,31.8,15,12.1,2.0,43.2,23.4,Moderate Heat,Yellow,10,6.6
IND-HW-007681,2023-04-18,2023,April,West,Gujarat,Ahmedabad,45.0,32.3,40,10.9,3.4,62.8,32.6,Heatwave,Orange,60,7.1
IND-HW-007682,2023-06-13,2023,June,North,Rajasthan,Jaipur,43.0,33.3,19,6.1,0.8,43.4,24.4,Moderate Heat,Yellow,12,4.9
IND-HW-007683,2024-05-22,2024,May,North,Uttar Pradesh,Prayagraj,50.4,39.3,20,4.5,3.1,57.4,29.8,Severe Heatwave,Red,39,9.0
IND-HW-007684,2023-05-09,2023,May,North,Delhi,New Delhi,45.9,36.4,20,9.6,2.8,48.8,26.7,Heatwave,Orange,15,7.2
IND-HW-007685,2023-06-11,2023,June,South,Telangana,Ramagundam,45.7,34.0,31,16.9,2.5,56.7,30.5,Heatwave,Orange,46,6.8
IND-HW-007686,2024-05-03,2024,May,West,Maharashtra,Nagpur (Vidarbha),47.5,33.1,25,5.9,1.8,55.9,29.8,Severe Heatwave,Red,35,7.5
IND-HW-007687,2024-05-06,2024,May,West,Maharashtra,Chandrapur,47.9,35.1,13,7.7,2.1,47.3,24.7,Severe Heatwave,Red,16,8.1
IND-HW-007688,2023-05-11,2023,May,Central,Madhya Pradesh,Bhopal,47.6,37.6,26,20.6,0.6,57.0,30.2,Severe Heatwave,Red,29,7.7
IND-HW-007689,2019-05-19,2019,May,North,Rajasthan,Churu,46.3,33.3,10,6.9,1.4,43.5,22.1,Heatwave,Orange,6,7.2
IND-HW-007690,2022-04-10,2022,April,North,Uttar Pradesh,Prayagraj,45.2,34.7,23,13.9,1.9,49.5,27.4,Heatwave,Orange,19,7.0
IND-HW-007691,2023-05-10,2023,May,West,Maharashtra,Chandrapur,49.9,39.1,10,11.3,3.9,47.6,24.2,Severe Heatwave,Red,9,9.9
IND-HW-007692,2022-04-18,2022,April,East,Odisha,Jharsuguda,43.5,32.8,45,15.9,3.5,62.5,32.7,Moderate Heat,Yellow,51,5.9
