record_id,date,time_utc_ist,region,state,latitude,longitude,magnitude,magnitude_type,depth_km,seismic_zone,mmi_intensity,felt_report,casualties_reported,buildings_damaged,economic_loss_inr_lakh,tsunami_warning,reporting_agency
91270,2023-09-17,23:01:10,Rann of Kutch Border,Gujarat,22.949,70.4629,2.1,mb,9.9,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91271,2023-09-17,23:13:37,Upper Assam,Assam,27.2778,95.0988,2.3,Mw,30.7,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91272,2023-09-17,23:55:16,Saurashtra,Gujarat,22.5729,72.5322,2.2,Mw,8.3,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91273,2023-09-18,03:20:53,Kashmir Himalaya,Jammu and Kashmir,33.0946,73.9893,2.9,Mw,29.6,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91274,2023-09-18,04:05:43,Sikkim Himalaya,Sikkim,27.7312,88.1677,2.5,Mw,9.1,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91275,2023-09-18,04:26:58,Guwahati-Kopili Belt,Assam,25.5222,90.1779,2.6,Mw,11.7,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91276,2023-09-18,05:54:52,Kashmir Himalaya,Jammu and Kashmir,34.6657,74.8344,2.6,Mw,23.6,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
91277,2023-09-18,06:34:02,Chamba-Kangra Belt,Himachal Pradesh,31.8996,76.0001,2.0,ML,26.2,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91278,2023-09-18,07:52:32,Garhwal Himalaya,Uttarakhand,28.6378,79.7961,2.1,ML,16.3,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91279,2023-09-18,09:08:54,Kutch Region,Gujarat,24.7081,69.0403,2.2,mb,10.1,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91280,2023-09-18,10:04:39,Manipur-Indo-Myanmar Ranges,Manipur,24.4918,93.9686,2.2,Mw,46.0,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91281,2023-09-18,10:05:09,Garhwal Himalaya,Uttarakhand,29.3408,79.6973,2.2,Mw,2.6,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
91282,2023-09-18,11:35:25,Mizoram Hills,Mizoram,23.8209,92.332,2.1,Mw,51.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91283,2023-09-18,12:17:48,Mizoram Hills,Mizoram,23.6099,92.5843,2.4,ML,36.2,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91284,2023-09-18,15:54:37,Chamba-Kangra Belt,Himachal Pradesh,32.4168,77.3983,2.1,Mw,24.2,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91285,2023-09-18,16:04:15,Jharkhand Craton,Jharkhand,23.3505,85.092,2.3,Mw,9.8,II,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91286,2023-09-18,16:43:45,Saurashtra,Gujarat,20.9831,70.7973,2.2,Mw,2.9,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91287,2023-09-18,19:48:24,Andaman Islands,Andaman and Nicobar Islands,12.6932,93.3466,2.0,mb,59.8,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91288,2023-09-18,20:22:18,Uttar Pradesh Gangetic Plain,Uttar Pradesh,27.5072,80.9809,4.8,ML,4.2,III,7,"Moderate damage, cracks in walls",0,0,0.0,No,IMD
91289,2023-09-18,21:12:57,Manipur-Indo-Myanmar Ranges,Manipur,25.1597,94.1775,2.2,mb,42.6,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91290,2023-09-18,22:12:40,Rann of Kutch Border,Gujarat,23.5606,70.2069,2.2,ML,49.5,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91291,2023-09-18,22:47:44,Kashmir Himalaya,Jammu and Kashmir,34.1049,74.146,2.2,mb,21.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91292,2023-09-19,00:03:18,Sikkim Himalaya,Sikkim,26.8676,87.9891,3.7,mb,11.8,IV,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
91293,2023-09-19,03:02:06,Andaman Islands,Andaman and Nicobar Islands,13.1773,92.8687,2.7,ML,20.2,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
91294,2023-09-19,08:27:23,Arunachal Himalaya,Arunachal Pradesh,28.6592,94.5982,3.7,ML,11.5,V,5,"Felt by most, minor damage possible",0,0,0.0,No,USGS
91295,2023-09-19,09:52:31,Kashmir Himalaya,Jammu and Kashmir,33.8885,74.3556,2.9,mb,24.2,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91296,2023-09-19,10:13:21,Rann of Kutch Border,Gujarat,24.8076,70.2876,2.5,ML,35.9,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91297,2023-09-19,13:01:17,Upper Assam,Assam,26.6741,94.1145,2.2,Mw,16.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91298,2023-09-19,13:09:47,Kumaon Himalaya,Uttarakhand,30.5784,79.8694,2.0,mb,4.9,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
91299,2023-09-19,13:21:11,Nicobar Islands,Andaman and Nicobar Islands,8.3597,94.1932,2.9,Mw,54.4,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91300,2023-09-19,15:20:57,Saurashtra,Gujarat,21.8354,71.138,3.4,ML,10.2,III,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
91301,2023-09-19,15:45:22,Guwahati-Kopili Belt,Assam,27.166,91.6706,2.3,Mw,21.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91302,2023-09-19,18:09:50,Arunachal Himalaya,Arunachal Pradesh,28.0635,94.9336,2.6,Mw,15.7,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91303,2023-09-19,18:28:11,Arunachal Himalaya,Arunachal Pradesh,28.7462,93.7426,2.1,Mw,11.7,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91304,2023-09-19,18:28:45,Bihar-Nepal Border,Bihar,26.6602,85.3197,2.2,Mw,36.3,V,2,Not felt,0,0,0.0,No,USGS
91305,2023-09-19,18:54:30,Delhi-NCR (Sohna Fault),Delhi,28.0403,76.838,2.0,ML,34.4,IV,2,Not felt,0,0,0.0,No,IMD
91306,2023-09-19,19:30:09,Darjeeling Himalaya,West Bengal,27.7633,87.4358,2.9,mb,27.0,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91307,2023-09-19,20:17:38,Nagaland Hills,Nagaland,25.5759,93.6625,2.2,mb,7.5,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91308,2023-09-19,21:31:59,Koyna-Warna Region,Maharashtra,18.6118,73.617,2.1,Mw,15.9,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91309,2023-09-19,21:49:04,Nicobar Islands,Andaman and Nicobar Islands,8.373,93.9125,2.6,ML,49.2,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
91310,2023-09-19,22:14:38,Uttar Pradesh Gangetic Plain,Uttar Pradesh,26.4583,81.5809,2.3,ML,4.3,III,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
91311,2023-09-19,23:16:11,Manipur-Indo-Myanmar Ranges,Manipur,23.6755,93.991,2.3,ML,17.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91312,2023-09-20,00:42:28,Guwahati-Kopili Belt,Assam,26.0496,92.1268,2.7,Mw,21.0,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91313,2023-09-20,01:01:23,Chamba-Kangra Belt,Himachal Pradesh,32.8009,75.9361,2.4,ML,29.7,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91314,2023-09-20,01:14:34,Shillong Plateau,Meghalaya,25.053,93.12,2.4,mb,2.9,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91315,2023-09-20,02:11:19,Manipur-Indo-Myanmar Ranges,Manipur,25.4634,94.2451,2.2,Mw,71.4,V,2,Not felt,0,0,0.0,No,USGS
91316,2023-09-20,03:32:12,Nicobar Islands,Andaman and Nicobar Islands,8.023,92.5385,2.0,Mw,131.9,V,1,Not felt,0,0,0.0,No,IMD
91317,2023-09-20,04:20:43,Arunachal Himalaya,Arunachal Pradesh,28.2884,94.2292,2.5,ML,18.7,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91318,2023-09-20,04:42:21,Manipur-Indo-Myanmar Ranges,Manipur,25.196,93.5388,2.0,ML,32.9,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
91319,2023-09-20,05:39:57,Bihar-Nepal Border,Bihar,25.7218,85.6842,2.2,ML,6.2,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91320,2023-09-20,07:12:05,Nicobar Islands,Andaman and Nicobar Islands,8.7205,93.2257,2.1,Mw,40.6,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91321,2023-09-20,07:55:43,Kashmir Himalaya,Jammu and Kashmir,33.8776,75.4351,2.8,ML,5.3,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91322,2023-09-20,10:01:45,Andaman Islands,Andaman and Nicobar Islands,11.7348,92.2156,2.7,Mw,113.3,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91323,2023-09-20,14:52:09,Manipur-Indo-Myanmar Ranges,Manipur,24.5408,93.4477,2.8,ML,56.3,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
91324,2023-09-20,16:40:39,Nicobar Islands,Andaman and Nicobar Islands,7.3472,93.3751,2.5,Mw,94.6,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91325,2023-09-20,19:36:29,Garhwal Himalaya,Uttarakhand,30.956,79.0936,3.6,Mw,8.4,IV,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
91326,2023-09-20,22:52:54,Manipur-Indo-Myanmar Ranges,Manipur,23.979,93.8455,2.8,ML,57.4,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
91327,2023-09-20,23:00:46,Kumaon Himalaya,Uttarakhand,29.3454,80.1085,2.8,Mw,23.8,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91328,2023-09-20,23:17:00,Upper Assam,Assam,26.7111,95.6014,3.4,ML,9.4,V,5,"Felt by most, minor damage possible",0,0,0.0,No,IMD
91329,2023-09-20,23:28:34,Tripura Fold Belt,Tripura,23.403,91.9434,2.6,ML,4.8,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
91330,2023-09-20,23:34:20,Saurashtra,Gujarat,21.5982,70.6484,2.8,Mw,6.3,III,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
91331,2023-09-21,00:50:42,Delhi-NCR (Sohna Fault),Delhi,27.5864,77.6937,2.7,mb,17.7,IV,5,"Felt by most, minor damage possible",0,0,0.0,No,USGS
91332,2023-09-21,01:03:40,Chamba-Kangra Belt,Himachal Pradesh,32.625,76.4035,2.3,Mw,11.3,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91333,2023-09-21,02:34:01,Nicobar Islands,Andaman and Nicobar Islands,8.0379,93.2657,2.7,ML,33.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91334,2023-09-21,03:54:11,Andaman Islands,Andaman and Nicobar Islands,11.9283,91.652,2.4,mb,71.8,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91335,2023-09-21,03:55:45,Kutch Region,Gujarat,23.0141,69.879,2.3,ML,10.9,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91336,2023-09-21,04:19:05,Chamba-Kangra Belt,Himachal Pradesh,31.9716,76.7664,2.1,mb,16.5,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
91337,2023-09-21,05:14:54,Odisha Craton,Odisha,20.0832,85.7623,2.5,Mw,6.7,II,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
91338,2023-09-21,05:23:42,Darjeeling Himalaya,West Bengal,27.2709,88.5596,2.6,mb,10.8,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
91339,2023-09-21,06:42:01,Nicobar Islands,Andaman and Nicobar Islands,9.0523,93.6812,2.5,mb,73.3,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91340,2023-09-21,10:10:11,Mizoram Hills,Mizoram,24.3025,92.7218,2.1,ML,86.8,V,1,Not felt,0,0,0.0,No,National Center for Seismology
91341,2023-09-21,11:31:40,Jharkhand Craton,Jharkhand,23.8902,85.7617,2.7,Mw,6.9,II,3,"Felt by few, no damage",0,0,0.0,No,IMD
91342,2023-09-21,12:22:21,Shillong Plateau,Meghalaya,25.6668,92.874,2.5,mb,21.3,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91343,2023-09-21,14:58:26,Andaman Islands,Andaman and Nicobar Islands,11.8685,92.5227,3.3,ML,33.1,V,5,"Felt by most, minor damage possible",0,0,0.0,No,IMD
91344,2023-09-21,18:19:09,Tripura Fold Belt,Tripura,22.9384,91.9319,2.7,mb,57.4,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91345,2023-09-21,19:17:36,Nicobar Islands,Andaman and Nicobar Islands,7.5174,92.8221,3.6,Mw,76.4,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91346,2023-09-21,20:58:03,Latur-Osmanabad Region,Maharashtra,18.8319,76.5679,2.0,ML,11.8,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91347,2023-09-21,22:25:42,Andaman Islands,Andaman and Nicobar Islands,11.6522,92.7563,2.4,ML,34.0,V,2,Not felt,0,0,0.0,No,IMD
91348,2023-09-21,22:44:15,Upper Assam,Assam,27.168,94.9317,2.1,Mw,11.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91349,2023-09-22,00:01:06,Koyna-Warna Region,Maharashtra,16.4826,73.4132,2.5,ML,9.2,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
91350,2023-09-22,00:19:27,Kutch Region,Gujarat,23.4199,71.1536,2.4,Mw,20.1,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91351,2023-09-22,00:45:14,Chamba-Kangra Belt,Himachal Pradesh,31.9797,75.5445,2.0,mb,21.7,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91352,2023-09-22,00:51:27,Chamba-Kangra Belt,Himachal Pradesh,32.3283,75.8417,2.2,ML,2.0,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91353,2023-09-22,01:41:37,Shillong Plateau,Meghalaya,25.8622,91.7237,3.7,Mw,18.6,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
91354,2023-09-22,01:52:01,Mizoram Hills,Mizoram,23.178,93.5612,2.2,mb,17.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91355,2023-09-22,02:22:24,Chamba-Kangra Belt,Himachal Pradesh,33.0308,76.8885,2.2,mb,6.5,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
91356,2023-09-22,04:12:34,Bellary Region,Karnataka,15.2764,77.4946,2.2,Mw,5.3,II,3,"Felt by few, no damage",0,0,0.0,No,USGS
91357,2023-09-22,04:58:11,Punjab Plains,Punjab,29.5251,75.614,2.0,Mw,8.7,IV,2,Not felt,0,0,0.0,No,IMD
91358,2023-09-22,10:17:59,Darjeeling Himalaya,West Bengal,27.2053,89.2367,3.0,mb,7.3,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
91359,2023-09-22,10:37:41,Bihar-Nepal Border,Bihar,26.9909,86.1994,2.7,Mw,32.5,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91360,2023-09-22,11:59:27,Andaman Islands,Andaman and Nicobar Islands,12.4014,94.4323,2.2,ML,67.9,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91361,2023-09-22,12:11:19,Guwahati-Kopili Belt,Assam,25.55,90.7037,3.0,mb,10.9,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
91362,2023-09-22,12:33:03,Garhwal Himalaya,Uttarakhand,30.5498,78.8827,2.6,ML,27.1,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91363,2023-09-22,13:08:25,Sikkim Himalaya,Sikkim,26.7507,87.5274,2.1,mb,30.0,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
91364,2023-09-22,13:40:48,Nagaland Hills,Nagaland,25.8752,95.6476,2.4,ML,6.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91365,2023-09-22,14:03:13,Sikkim Himalaya,Sikkim,27.2968,89.8643,2.5,mb,8.8,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
91366,2023-09-22,14:44:51,Bihar-Nepal Border,Bihar,25.5847,85.8953,2.1,ML,28.3,V,1,Not felt,0,0,0.0,No,USGS
91367,2023-09-22,15:28:15,Bihar-Nepal Border,Bihar,27.1445,85.8076,2.3,Mw,32.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91368,2023-09-22,16:03:18,Sikkim Himalaya,Sikkim,27.7299,88.5854,2.3,Mw,19.3,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91369,2023-09-22,16:07:51,Sikkim Himalaya,Sikkim,27.6436,88.3635,2.3,ML,12.0,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91370,2023-09-22,17:31:39,Arunachal Himalaya,Arunachal Pradesh,29.3328,94.7252,2.3,Mw,21.5,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91371,2023-09-22,20:20:25,Kutch Region,Gujarat,21.2217,70.4451,2.5,ML,22.7,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91372,2023-09-23,00:40:25,Upper Assam,Assam,26.7724,95.1705,2.7,Mw,5.1,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
91373,2023-09-23,00:59:51,Kutch Region,Gujarat,23.7634,70.7735,2.1,Mw,3.7,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91374,2023-09-23,02:00:55,Nagaland Hills,Nagaland,25.6574,94.358,2.0,Mw,4.5,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91375,2023-09-23,03:24:13,Mizoram Hills,Mizoram,23.4701,93.8193,2.5,Mw,85.8,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91376,2023-09-23,04:48:36,Andaman Islands,Andaman and Nicobar Islands,12.8198,92.8764,2.2,Mw,80.0,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91377,2023-09-23,05:35:41,Arunachal Himalaya,Arunachal Pradesh,27.8714,94.7474,3.0,Mw,36.5,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91378,2023-09-23,05:44:27,Saurashtra,Gujarat,22.5502,71.44,2.1,Mw,6.5,III,3,"Felt by few, no damage",0,0,0.0,No,IMD
91379,2023-09-23,08:56:37,Kutch Region,Gujarat,23.4231,70.0431,4.1,ML,19.1,V,6,Slight damage to buildings,0,0,0.0,No,National Center for Seismology
91380,2023-09-23,09:01:21,Bihar-Nepal Border,Bihar,26.2601,86.294,2.7,Mw,5.9,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91381,2023-09-23,14:18:41,Andaman Islands,Andaman and Nicobar Islands,13.0921,93.5176,2.1,ML,51.6,V,2,Not felt,0,0,0.0,No,IMD
91382,2023-09-23,14:40:22,Upper Assam,Assam,28.5406,95.243,2.0,ML,16.2,V,2,Not felt,0,0,0.0,No,USGS
91383,2023-09-23,16:19:48,Upper Assam,Assam,27.9793,94.6671,2.1,Mw,44.8,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91384,2023-09-23,16:55:02,Latur-Osmanabad Region,Maharashtra,18.8643,77.8882,2.3,Mw,5.8,III,3,"Felt by few, no damage",0,0,0.0,No,IMD
91385,2023-09-23,16:58:50,Nagaland Hills,Nagaland,25.5533,95.4253,2.2,ML,51.8,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91386,2023-09-23,18:20:08,Shillong Plateau,Meghalaya,25.0878,92.5753,2.3,ML,2.0,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91387,2023-09-23,19:40:26,Bihar-Nepal Border,Bihar,25.5824,86.0479,5.4,mb,22.4,V,7,"Moderate damage, cracks in walls",0,82,88.5,No,IMD
91388,2023-09-23,20:36:00,Garhwal Himalaya,Uttarakhand,28.9269,79.1199,2.7,Mw,34.5,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
91389,2023-09-23,22:35:03,Koyna-Warna Region,Maharashtra,17.3191,72.7314,2.4,Mw,3.7,IV,2,Not felt,0,0,0.0,No,USGS
91390,2023-09-23,23:28:47,Chamba-Kangra Belt,Himachal Pradesh,32.4675,75.7721,2.1,Mw,17.7,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91391,2023-09-24,01:37:11,Guwahati-Kopili Belt,Assam,26.6678,91.372,2.3,ML,44.3,V,2,Not felt,0,0,0.0,No,IMD
91392,2023-09-24,02:18:03,Guwahati-Kopili Belt,Assam,25.4482,91.7195,3.7,ML,34.9,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
91393,2023-09-24,03:41:13,Garhwal Himalaya,Uttarakhand,31.7903,79.1048,2.2,Mw,44.5,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
91394,2023-09-24,04:48:29,Tripura Fold Belt,Tripura,24.0869,90.9512,2.3,Mw,37.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91395,2023-09-24,05:03:00,Garhwal Himalaya,Uttarakhand,29.1645,78.9424,3.9,Mw,24.7,IV,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
91396,2023-09-24,07:30:39,Nicobar Islands,Andaman and Nicobar Islands,7.6581,93.8465,2.4,ML,42.2,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91397,2023-09-24,07:31:19,Garhwal Himalaya,Uttarakhand,31.1439,79.5284,2.6,Mw,5.2,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
91398,2023-09-24,08:30:59,Andaman Islands,Andaman and Nicobar Islands,12.6561,92.5209,2.0,ML,54.0,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91399,2023-09-24,09:09:07,Kashmir Himalaya,Jammu and Kashmir,34.9805,74.5665,2.2,Mw,18.0,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91400,2023-09-24,09:28:00,Andaman Islands,Andaman and Nicobar Islands,12.7828,92.4224,2.3,Mw,24.4,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91401,2023-09-24,11:30:23,Guwahati-Kopili Belt,Assam,26.4547,90.5476,3.0,Mw,14.1,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91402,2023-09-24,14:38:34,Rann of Kutch Border,Gujarat,24.7597,70.4277,2.7,mb,6.7,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91403,2023-09-24,14:59:03,Garhwal Himalaya,Uttarakhand,30.3395,79.2215,2.4,ML,4.4,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
91404,2023-09-24,16:09:24,Punjab Plains,Punjab,30.8346,75.285,2.1,ML,29.0,IV,2,Not felt,0,0,0.0,No,IMD
91405,2023-09-24,19:15:56,Andaman Islands,Andaman and Nicobar Islands,12.4456,93.1283,2.6,Mw,42.7,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91406,2023-09-24,19:43:12,Darjeeling Himalaya,West Bengal,26.1821,88.0645,2.1,Mw,13.7,IV,2,Not felt,0,0,0.0,No,USGS
91407,2023-09-24,19:55:01,Guwahati-Kopili Belt,Assam,27.3227,91.1517,2.1,Mw,10.5,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
91408,2023-09-24,19:58:05,Chamba-Kangra Belt,Himachal Pradesh,32.0538,76.6706,2.1,ML,7.4,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
91409,2023-09-24,21:55:30,Garhwal Himalaya,Uttarakhand,31.0326,79.2124,2.1,mb,15.0,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
91410,2023-09-24,22:42:51,Manipur-Indo-Myanmar Ranges,Manipur,24.9519,95.3752,2.1,ML,86.9,V,1,Not felt,0,0,0.0,No,National Center for Seismology
91411,2023-09-24,23:51:55,Upper Assam,Assam,27.9552,95.0801,2.6,ML,32.7,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91412,2023-09-25,00:18:23,Nicobar Islands,Andaman and Nicobar Islands,7.3166,94.0934,3.6,ML,43.4,V,5,"Felt by most, minor damage possible",0,0,0.0,No,USGS
91413,2023-09-25,04:33:21,Shillong Plateau,Meghalaya,24.9599,91.7542,2.1,Mw,3.5,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91414,2023-09-25,04:37:13,Arunachal Himalaya,Arunachal Pradesh,28.2799,94.9051,2.5,ML,13.5,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91415,2023-09-25,04:57:27,Koyna-Warna Region,Maharashtra,17.4651,74.7078,2.4,Mw,12.2,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91416,2023-09-25,05:32:10,Koyna-Warna Region,Maharashtra,18.2435,73.8319,2.1,Mw,31.2,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
91417,2023-09-25,05:38:16,Upper Assam,Assam,27.0775,94.4315,2.3,ML,23.3,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
91418,2023-09-25,06:35:22,Nicobar Islands,Andaman and Nicobar Islands,7.1643,93.1533,3.0,Mw,84.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
91419,2023-09-25,06:58:22,Andaman Islands,Andaman and Nicobar Islands,13.3969,92.9535,2.1,mb,37.0,V,2,Not felt,0,0,0.0,No,National Center for Seismology
91420,2023-09-25,07:32:55,Bihar-Nepal Border,Bihar,26.9156,85.2191,2.3,ML,12.4,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
91421,2023-09-25,09:43:59,Chamba-Kangra Belt,Himachal Pradesh,31.8213,76.9896,2.3,ML,8.2,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91422,2023-09-25,09:52:43,Andaman Islands,Andaman and Nicobar Islands,13.4945,93.2459,2.7,Mw,16.4,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
91423,2023-09-25,10:36:47,Garhwal Himalaya,Uttarakhand,29.9335,79.6274,2.1,ML,20.3,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
91424,2023-09-25,13:41:57,Garhwal Himalaya,Uttarakhand,30.1219,78.2923,2.1,mb,14.8,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
91425,2023-09-25,14:44:36,Guwahati-Kopili Belt,Assam,26.2516,91.8683,2.5,mb,9.0,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
91426,2023-09-25,14:52:51,Koyna-Warna Region,Maharashtra,17.4765,72.9969,2.1,Mw,14.0,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
91427,2023-09-25,16:02:05,Andaman Islands,Andaman and Nicobar Islands,12.6163,93.0846,2.7,ML,110.1,V,2,Not felt,0,0,0.0,No,IMD
